gene_name|species_name|transcript_id|protein_id|isoform_status
TSPO|homo_sapiens|ENST00000972388|ENSP00000642447|alternative
TSPO|homo_sapiens|ENST00000972389|ENSP00000642448|alternative
TSPO|macaca_fascicularis|ENSMFAT00000029231|ENSMFAP00000001057|canonical
TSPO|macaca_fascicularis|ENSMFAT00000081927|ENSMFAP00000063078|alternative
TSPO|macaca_mulatta|ENSMMUT00000008465|ENSMMUP00000007953|canonical
TSPO|macaca_nemestrina|ENSMNET00000035793|ENSMNEP00000011608|canonical
TSPO|microcebus_murinus|ENSMICT00000003653|ENSMICP00000003326|canonical
TSPO|nomascus_leucogenys|ENSNLET00000020510|ENSNLEP00000019522|canonical
TSPO|pan_paniscus|ENSPPAT00000015219|ENSPPAP00000003307|canonical
TSPO|pan_troglodytes|ENSPTRT00000048905|ENSPTRP00000041830|canonical
TSPO|papio_anubis|ENSPANT00000006858|ENSPANP00000013474|canonical
TSPO|pongo_abelii|ENSPPYT00000013830|ENSPPYP00000013291|canonical
TSPO|prolemur_simus|ENSPSMT00000019136|ENSPSMP00000016463|canonical
TSPO|propithecus_coquereli|ENSPCOT00000025126|ENSPCOP00000014516|canonical
TSPO|theropithecus_gelada|ENSTGET00000008522|ENSTGEP00000007069|canonical
TST|aotus_nancymaae|ENSANAT00000045106|ENSANAP00000027122|canonical
TST|callithrix_jacchus|ENSCJAT00000066590|ENSCJAP00000058531|canonical
TST|carlito_syrichta|ENSTSYT00000032420|ENSTSYP00000014913|canonical
TST|cercocebus_atys|ENSCATT00000053387|ENSCATP00000029131|canonical
TST|chlorocebus_sabaeus|ENSCSAT00000005672|ENSCSAP00000003888|canonical
TST|colobus_angolensis_palliatus|ENSCANT00000044319|ENSCANP00000021344|canonical
TST|colobus_angolensis_palliatus|ENSCANT00000044335|ENSCANP00000021360|alternative
TST|homo_sapiens|ENST00000249042|ENSP00000249042|canonical
TST|homo_sapiens|ENST00000403892|ENSP00000385828|alternative
TST|homo_sapiens|ENST00000438203|ENSP00000400764|alternative
TST|homo_sapiens|ENST00000622841|ENSP00000478739|alternative
TST|homo_sapiens|ENST00000864747|ENSP00000534806|alternative
TST|homo_sapiens|ENST00000864748|ENSP00000534807|alternative
TST|homo_sapiens|ENST00000864749|ENSP00000534808|alternative
TST|homo_sapiens|ENST00000864750|ENSP00000534809|alternative
TST|homo_sapiens|ENST00000864751|ENSP00000534810|alternative
TST|homo_sapiens|ENST00000864752|ENSP00000534811|alternative
TST|homo_sapiens|ENST00000864753|ENSP00000534812|alternative
TST|macaca_fascicularis|ENSMFAT00000012446|ENSMFAP00000038191|canonical
TST|macaca_mulatta|ENSMMUT00000017312|ENSMMUP00000016214|canonical
TST|macaca_nemestrina|ENSMNET00000041413|ENSMNEP00000017188|canonical
TST|microcebus_murinus|ENSMICT00000009033|ENSMICP00000008227|alternative
TST|microcebus_murinus|ENSMICT00000061969|ENSMICP00000049639|canonical
TST|nomascus_leucogenys|ENSNLET00000051826|ENSNLEP00000024596|canonical
TST|pan_paniscus|ENSPPAT00000040700|ENSPPAP00000017977|canonical
TST|pan_troglodytes|ENSPTRT00000026763|ENSPTRP00000024667|canonical
TST|papio_anubis|ENSPANT00000043675|ENSPANP00000033569|canonical
TST|pongo_abelii|ENSPPYT00000013682|ENSPPYP00000013146|canonical
TST|prolemur_simus|ENSPSMT00000024287|ENSPSMP00000020927|canonical
TST|propithecus_coquereli|ENSPCOT00000020266|ENSPCOP00000009694|canonical
TST|saimiri_boliviensis_boliviensis|ENSSBOT00000053975|ENSSBOP00000037037|canonical
TST|theropithecus_gelada|ENSTGET00000020879|ENSTGEP00000017498|alternative
TST|theropithecus_gelada|ENSTGET00000020885|ENSTGEP00000017502|canonical
TYMS|aotus_nancymaae|ENSANAT00000056821|ENSANAP00000038726|canonical
TYMS|aotus_nancymaae|ENSANAT00000056823|ENSANAP00000038728|alternative
TYMS|aotus_nancymaae|ENSANAT00000056825|ENSANAP00000038730|alternative
TYMS|callithrix_jacchus|ENSCJAT00000000234|ENSCJAP00000000220|alternative
TYMS|callithrix_jacchus|ENSCJAT00000000239|ENSCJAP00000000224|alternative
TYMS|callithrix_jacchus|ENSCJAT00000000247|ENSCJAP00000000232|canonical
TYMS|carlito_syrichta|ENSTSYT00000011742|ENSTSYP00000010770|alternative
TYMS|carlito_syrichta|ENSTSYT00000025468|ENSTSYP00000026162|canonical
TYMS|carlito_syrichta|ENSTSYT00000046272|ENSTSYP00000034924|alternative
TYMS|cercocebus_atys|ENSCATT00000035999|ENSCATP00000011873|alternative
TYMS|cercocebus_atys|ENSCATT00000036008|ENSCATP00000011882|canonical
TYMS|cercocebus_atys|ENSCATT00000036014|ENSCATP00000011888|alternative
TYMS|chlorocebus_sabaeus|ENSCSAT00000015716|ENSCSAP00000013647|canonical
TYMS|colobus_angolensis_palliatus|ENSCANT00000060985|ENSCANP00000037732|canonical
TYMS|colobus_angolensis_palliatus|ENSCANT00000060989|ENSCANP00000037736|alternative
TYMS|colobus_angolensis_palliatus|ENSCANT00000060990|ENSCANP00000037737|alternative
TYMS|gorilla_gorilla|ENSGGOT00000014051|ENSGGOP00000013657|alternative
TYMS|gorilla_gorilla|ENSGGOT00000030676|ENSGGOP00000025166|canonical
TYMS|homo_sapiens|ENST00000323224|ENSP00000314727|alternative
TYMS|homo_sapiens|ENST00000323250|ENSP00000314902|alternative
TYMS|homo_sapiens|ENST00000323274|ENSP00000315644|canonical
TYMS|homo_sapiens|ENST00000918013|ENSP00000588072|alternative
TYMS|homo_sapiens|ENST00000918014|ENSP00000588073|alternative
TYMS|macaca_fascicularis|ENSMFAT00000018267|ENSMFAP00000043975|canonical
TYMS|macaca_fascicularis|ENSMFAT00000018285|ENSMFAP00000043993|alternative
TYMS|macaca_fascicularis|ENSMFAT00000018289|ENSMFAP00000043997|alternative
TYMS|macaca_mulatta|ENSMMUT00000005741|ENSMMUP00000005405|canonical
TYMS|macaca_nemestrina|ENSMNET00000056264|ENSMNEP00000031833|alternative
TYMS|macaca_nemestrina|ENSMNET00000056281|ENSMNEP00000031849|canonical
TYMS|macaca_nemestrina|ENSMNET00000056293|ENSMNEP00000031861|alternative
TYMS|macaca_nemestrina|ENSMNET00000056298|ENSMNEP00000031866|alternative
TYMS|microcebus_murinus|ENSMICT00000014822|ENSMICP00000013514|alternative
TYMS|microcebus_murinus|ENSMICT00000034405|ENSMICP00000028047|canonical
TYMS|microcebus_murinus|ENSMICT00000054146|ENSMICP00000032676|alternative
TYMS|pan_paniscus|ENSPPAT00000050199|ENSPPAP00000027359|canonical
TYMS|pan_paniscus|ENSPPAT00000050205|ENSPPAP00000027365|alternative
TYMS|pan_paniscus|ENSPPAT00000050208|ENSPPAP00000027368|alternative
TYMS|pan_troglodytes|ENSPTRT00000018043|ENSPTRP00000016715|alternative
TYMS|pan_troglodytes|ENSPTRT00000018044|ENSPTRP00000016716|canonical
TYMS|pan_troglodytes|ENSPTRT00000018045|ENSPTRP00000016717|alternative
TYMS|papio_anubis|ENSPANT00000022270|ENSPANP00000009486|alternative
TYMS|papio_anubis|ENSPANT00000041891|ENSPANP00000023608|alternative
TYMS|papio_anubis|ENSPANT00000056277|ENSPANP00000030434|alternative
TYMS|papio_anubis|ENSPANT00000066585|ENSPANP00000050825|canonical
TYMS|pongo_abelii|ENSPPYT00000010559|ENSPPYP00000010155|canonical
TYMS|pongo_abelii|ENSPPYT00000046726|ENSPPYP00000032738|alternative
TYMS|pongo_abelii|ENSPPYT00000053108|ENSPPYP00000038378|alternative
TYMS|prolemur_simus|ENSPSMT00000039238|ENSPSMP00000034037|canonical
TYMS|prolemur_simus|ENSPSMT00000039239|ENSPSMP00000034038|alternative
TYMS|prolemur_simus|ENSPSMT00000039240|ENSPSMP00000034039|alternative
TYMS|propithecus_coquereli|ENSPCOT00000034289|ENSPCOP00000023609|canonical
TYMS|propithecus_coquereli|ENSPCOT00000034290|ENSPCOP00000023610|alternative
TYMS|propithecus_coquereli|ENSPCOT00000034291|ENSPCOP00000023611|alternative
TYMS|theropithecus_gelada|ENSTGET00000021636|ENSTGEP00000018135|canonical
TYMS|theropithecus_gelada|ENSTGET00000021641|ENSTGEP00000018140|alternative
TYMS|theropithecus_gelada|ENSTGET00000021642|ENSTGEP00000018141|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000027455|ENSCJAP00000025980|canonical
UGT1A1|callithrix_jacchus|ENSCJAT00000027458|ENSCJAP00000025983|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000027469|ENSCJAP00000025993|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000042721|ENSCJAP00000040448|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000054059|ENSCJAP00000051613|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000119642|ENSCJAP00000087003|alternative
UGT1A1|callithrix_jacchus|ENSCJAT00000141762|ENSCJAP00000084856|alternative
UGT1A1|carlito_syrichta|ENSTSYT00000026106|ENSTSYP00000027330|canonical
UGT1A1|carlito_syrichta|ENSTSYT00000039725|ENSTSYP00000026639|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000187|ENSCATP00000000033|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000256|ENSCATP00000000055|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000406|ENSCATP00000000098|canonical
UGT1A1|cercocebus_atys|ENSCATT00000000495|ENSCATP00000000112|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000536|ENSCATP00000000120|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000595|ENSCATP00000000127|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000614|ENSCATP00000000133|alternative
UGT1A1|cercocebus_atys|ENSCATT00000000642|ENSCATP00000000138|alternative
UGT1A1|homo_sapiens|ENST00000305208|ENSP00000304845|canonical
UGT1A1|homo_sapiens|ENST00000360418|ENSP00000353593|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000007949|ENSMMUP00000037379|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029848|ENSMMUP00000027931|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029850|ENSMMUP00000027933|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029852|ENSMMUP00000027935|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029853|ENSMMUP00000027936|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029854|ENSMMUP00000027937|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000029857|ENSMMUP00000027940|canonical
UGT1A1|macaca_mulatta|ENSMMUT00000081930|ENSMMUP00000077889|alternative
UGT1A1|macaca_mulatta|ENSMMUT00000095812|ENSMMUP00000066478|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034869|ENSMNEP00000010688|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034872|ENSMNEP00000010691|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034874|ENSMNEP00000010693|canonical
UGT1A1|macaca_nemestrina|ENSMNET00000034880|ENSMNEP00000010699|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034886|ENSMNEP00000010705|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034888|ENSMNEP00000010707|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034904|ENSMNEP00000010723|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034907|ENSMNEP00000010726|alternative
UGT1A1|macaca_nemestrina|ENSMNET00000034915|ENSMNEP00000010734|alternative
UGT1A1|papio_anubis|ENSPANT00000009437|ENSPANP00000007913|alternative
UGT1A1|papio_anubis|ENSPANT00000012491|ENSPANP00000002732|alternative
UGT1A1|papio_anubis|ENSPANT00000013908|ENSPANP00000005568|alternative
UGT1A1|papio_anubis|ENSPANT00000014459|ENSPANP00000005567|alternative
UGT1A1|papio_anubis|ENSPANT00000020201|ENSPANP00000006904|alternative
UGT1A1|papio_anubis|ENSPANT00000025985|ENSPANP00000002266|alternative
UGT1A1|papio_anubis|ENSPANT00000025986|ENSPANP00000011986|alternative
UGT1A1|papio_anubis|ENSPANT00000049450|ENSPANP00000021830|alternative
UGT1A1|papio_anubis|ENSPANT00000061627|ENSPANP00000059035|canonical
UGT1A1|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A1|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A1|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A1|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A1|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A1|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A1|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A1|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A1|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A1|propithecus_coquereli|ENSPCOT00000029708|ENSPCOP00000019061|alternative
UGT1A1|propithecus_coquereli|ENSPCOT00000029710|ENSPCOP00000019063|canonical
UGT1A1|propithecus_coquereli|ENSPCOT00000029713|ENSPCOP00000019066|alternative
UGT1A10|homo_sapiens|ENST00000344644|ENSP00000343838|canonical
UGT1A10|homo_sapiens|ENST00000373445|ENSP00000362544|alternative
UGT1A10|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A10|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A10|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A10|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A10|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A10|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A10|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A10|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A10|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A3|homo_sapiens|ENST00000482026|ENSP00000418532|canonical
UGT1A3|pan_paniscus|ENSPPAT00000066099|ENSPPAP00000043164|alternative
UGT1A3|pan_paniscus|ENSPPAT00000066100|ENSPPAP00000043165|alternative
UGT1A3|pan_paniscus|ENSPPAT00000066101|ENSPPAP00000043166|alternative
UGT1A3|pan_paniscus|ENSPPAT00000066102|ENSPPAP00000043167|canonical
UGT1A3|pan_paniscus|ENSPPAT00000066103|ENSPPAP00000043168|alternative
UGT1A3|pan_paniscus|ENSPPAT00000066104|ENSPPAP00000043169|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000024209|ENSPTRP00000022331|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000024214|ENSPTRP00000022336|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000024217|ENSPTRP00000022339|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000048642|ENSPTRP00000041277|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000076452|ENSPTRP00000072539|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000088948|ENSPTRP00000080543|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000089383|ENSPTRP00000063403|canonical
UGT1A3|pan_troglodytes|ENSPTRT00000091473|ENSPTRP00000076667|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000092690|ENSPTRP00000084934|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000097594|ENSPTRP00000082441|canonical
UGT1A3|pan_troglodytes|ENSPTRT00000098152|ENSPTRP00000064167|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000102121|ENSPTRP00000078630|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000106660|ENSPTRP00000066745|alternative
UGT1A3|pan_troglodytes|ENSPTRT00000106935|ENSPTRP00000092343|alternative
UGT1A3|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A3|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A3|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A3|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A3|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A3|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A3|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A3|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A3|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A4|homo_sapiens|ENST00000373409|ENSP00000362508|canonical
UGT1A4|nomascus_leucogenys|ENSNLET00000010802|ENSNLEP00000010296|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000010808|ENSNLEP00000010302|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000010809|ENSNLEP00000010303|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000010811|ENSNLEP00000010305|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000010813|ENSNLEP00000010307|canonical
UGT1A4|nomascus_leucogenys|ENSNLET00000010814|ENSNLEP00000010308|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000034190|ENSNLEP00000031219|alternative
UGT1A4|nomascus_leucogenys|ENSNLET00000041823|ENSNLEP00000047609|alternative
UGT1A4|papio_anubis|ENSPANT00000009437|ENSPANP00000007913|alternative
UGT1A4|papio_anubis|ENSPANT00000012491|ENSPANP00000002732|alternative
UGT1A4|papio_anubis|ENSPANT00000013908|ENSPANP00000005568|alternative
UGT1A4|papio_anubis|ENSPANT00000014459|ENSPANP00000005567|alternative
UGT1A4|papio_anubis|ENSPANT00000020201|ENSPANP00000006904|alternative
UGT1A4|papio_anubis|ENSPANT00000025985|ENSPANP00000002266|alternative
UGT1A4|papio_anubis|ENSPANT00000025986|ENSPANP00000011986|alternative
UGT1A4|papio_anubis|ENSPANT00000049450|ENSPANP00000021830|alternative
UGT1A4|papio_anubis|ENSPANT00000061627|ENSPANP00000059035|canonical
UGT1A4|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A4|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A4|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A4|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A4|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A4|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A4|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A4|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A4|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A5|chlorocebus_sabaeus|ENSCSAT00000004345|ENSCSAP00000002604|canonical
UGT1A5|gorilla_gorilla|ENSGGOT00000002617|ENSGGOP00000002564|alternative
UGT1A5|gorilla_gorilla|ENSGGOT00000024508|ENSGGOP00000022451|alternative
UGT1A5|gorilla_gorilla|ENSGGOT00000028904|ENSGGOP00000018690|alternative
UGT1A5|gorilla_gorilla|ENSGGOT00000031231|ENSGGOP00000026962|alternative
UGT1A5|gorilla_gorilla|ENSGGOT00000032307|ENSGGOP00000018074|alternative
UGT1A5|gorilla_gorilla|ENSGGOT00000032333|ENSGGOP00000025811|canonical
UGT1A5|gorilla_gorilla|ENSGGOT00000034251|ENSGGOP00000017005|alternative
UGT1A5|homo_sapiens|ENST00000373414|ENSP00000362513|canonical
UGT1A5|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A5|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A5|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A5|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A5|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A5|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A5|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A5|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A5|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000002617|ENSGGOP00000002564|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000024508|ENSGGOP00000022451|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000028904|ENSGGOP00000018690|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000031231|ENSGGOP00000026962|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000032307|ENSGGOP00000018074|alternative
UGT1A6|gorilla_gorilla|ENSGGOT00000032333|ENSGGOP00000025811|canonical
UGT1A6|gorilla_gorilla|ENSGGOT00000034251|ENSGGOP00000017005|alternative
UGT1A6|homo_sapiens|ENST00000305139|ENSP00000303174|canonical
UGT1A6|homo_sapiens|ENST00000373424|ENSP00000362523|alternative
UGT1A6|homo_sapiens|ENST00000406651|ENSP00000386107|alternative
UGT1A6|homo_sapiens|ENST00000441351|ENSP00000389637|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004742|ENSMFAP00000030536|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004748|ENSMFAP00000030542|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004750|ENSMFAP00000030544|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004764|ENSMFAP00000030558|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004768|ENSMFAP00000030562|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004772|ENSMFAP00000030565|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004773|ENSMFAP00000030567|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000004821|ENSMFAP00000030615|canonical
UGT1A6|macaca_fascicularis|ENSMFAT00000004841|ENSMFAP00000030635|alternative
UGT1A6|macaca_fascicularis|ENSMFAT00000088682|ENSMFAP00000057098|alternative
UGT1A6|papio_anubis|ENSPANT00000009437|ENSPANP00000007913|alternative
UGT1A6|papio_anubis|ENSPANT00000012491|ENSPANP00000002732|alternative
UGT1A6|papio_anubis|ENSPANT00000013908|ENSPANP00000005568|alternative
UGT1A6|papio_anubis|ENSPANT00000014459|ENSPANP00000005567|alternative
UGT1A6|papio_anubis|ENSPANT00000020201|ENSPANP00000006904|alternative
UGT1A6|papio_anubis|ENSPANT00000025985|ENSPANP00000002266|alternative
UGT1A6|papio_anubis|ENSPANT00000025986|ENSPANP00000011986|alternative
UGT1A6|papio_anubis|ENSPANT00000049450|ENSPANP00000021830|alternative
UGT1A6|papio_anubis|ENSPANT00000061627|ENSPANP00000059035|canonical
UGT1A6|pongo_abelii|ENSPPYT00000015461|ENSPPYP00000014864|canonical
UGT1A6|pongo_abelii|ENSPPYT00000036337|ENSPPYP00000043371|alternative
UGT1A6|pongo_abelii|ENSPPYT00000040317|ENSPPYP00000041367|alternative
UGT1A6|pongo_abelii|ENSPPYT00000042114|ENSPPYP00000034406|alternative
UGT1A6|pongo_abelii|ENSPPYT00000044371|ENSPPYP00000041316|alternative
UGT1A6|pongo_abelii|ENSPPYT00000049896|ENSPPYP00000037914|alternative
UGT1A6|pongo_abelii|ENSPPYT00000054503|ENSPPYP00000030416|alternative
UGT1A6|pongo_abelii|ENSPPYT00000059678|ENSPPYP00000041579|alternative
UGT1A6|pongo_abelii|ENSPPYT00000059769|ENSPPYP00000032368|alternative
UGT1A7|homo_sapiens|ENST00000373426|ENSP00000362525|canonical
UGT1A7|homo_sapiens|ENST00000485022|ENSP00000420181|alternative
UGT1A7|papio_anubis|ENSPANT00000009437|ENSPANP00000007913|alternative
UGT1A7|papio_anubis|ENSPANT00000012491|ENSPANP00000002732|alternative
UGT1A7|papio_anubis|ENSPANT00000013908|ENSPANP00000005568|alternative
UGT1A7|papio_anubis|ENSPANT00000014459|ENSPANP00000005567|alternative
UGT1A7|papio_anubis|ENSPANT00000020201|ENSPANP00000006904|alternative
UGT1A7|papio_anubis|ENSPANT00000025985|ENSPANP00000002266|alternative
UGT1A7|papio_anubis|ENSPANT00000025986|ENSPANP00000011986|alternative
